film_id;film_title;value
316014;Tower;Documentary
316014;Tower;Politics and human rights
316014;Tower;Gripping, intense violent crime
261891;10 Cloverfield Lane;Drama
261891;10 Cloverfield Lane;Science Fiction
261891;10 Cloverfield Lane;Thriller
261891;10 Cloverfield Lane;Horror
261891;10 Cloverfield Lane;Monsters, aliens, sci-fi and the apocalypse
261891;10 Cloverfield Lane;Horror, the undead and monster classics
261891;10 Cloverfield Lane;Twisted dark psychological thriller
261891;10 Cloverfield Lane;Sci-fi horror, creatures, and aliens
261891;10 Cloverfield Lane;Terrifying, haunted, and supernatural horror
261891;10 Cloverfield Lane;Creepy, chilling, and terrifying horror
261891;10 Cloverfield Lane;Intense political and terrorist thrillers
190407;Grimsby;Comedy
190407;Grimsby;Action
190407;Grimsby;Crude humor and satire
190407;Grimsby;Funny jokes and crude humor
190407;Grimsby;Gags, jokes, and slapstick humor
190407;Grimsby;Amusing jokes and witty satire
190407;Grimsby;Action comedy and silly heroics
190407;Grimsby;Catchy songs and hilarious musical comedy
220575;Deadpool;Action
220575;Deadpool;Comedy
220575;Deadpool;Adventure
220575;Deadpool;Crude humor and satire
220575;Deadpool;Epic heroes
220575;Deadpool;High speed and special ops
220575;Deadpool;Relationship comedy
220575;Deadpool;Action comedy and silly heroics
220575;Deadpool;Funny jokes and crude humor
220575;Deadpool;Gags, jokes, and slapstick humor
220575;Deadpool;Amusing jokes and witty satire
220575;Deadpool;Teen school antics and laughter
308541;Tickled;Documentary
308541;Tickled;Intense violence and sexual transgression
308541;Tickled;Twisted dark psychological thriller
308541;Tickled;Challenging or sexual themes & twists
263215;Captain Fantastic;Drama
263215;Captain Fantastic;Adventure
263215;Captain Fantastic;Moving relationship stories
263215;Captain Fantastic;Emotional and touching family dramas
263215;Captain Fantastic;Touching and sentimental family stories
263215;Captain Fantastic;Heartbreaking and moving family drama
263215;Captain Fantastic;Powerful stories of heartbreak and suffering
263215;Captain Fantastic;Enduring stories of family and marital drama
227787;13 Hours: The Secret Soldiers of Benghazi;War
227787;13 Hours: The Secret Soldiers of Benghazi;Drama
227787;13 Hours: The Secret Soldiers of Benghazi;Action
227787;13 Hours: The Secret Soldiers of Benghazi;History
227787;13 Hours: The Secret Soldiers of Benghazi;Politics and human rights
227787;13 Hours: The Secret Soldiers of Benghazi;High speed and special ops
227787;13 Hours: The Secret Soldiers of Benghazi;War and historical adventure
227787;13 Hours: The Secret Soldiers of Benghazi;Politics, propaganda, and political documentaries
227787;13 Hours: The Secret Soldiers of Benghazi;Military combat and heroic soldiers
227787;13 Hours: The Secret Soldiers of Benghazi;Riveting political and presidential drama
227787;13 Hours: The Secret Soldiers of Benghazi;Intense political and terrorist thrillers
227787;13 Hours: The Secret Soldiers of Benghazi;Bravery in War
312520;Derren Brown: Pushed to the Edge;TV Movie
207224;The Revenant;Western
207224;The Revenant;Adventure
207224;The Revenant;Drama
207224;The Revenant;Epic heroes
207224;The Revenant;Humanity and the world around us
207224;The Revenant;Epic history and literature
207224;The Revenant;Epic adventure and breathtaking battles
207224;The Revenant;Extreme gory horror and cannibalism
207224;The Revenant;Surreal and thought-provoking visions of life and death
207224;The Revenant;Graphic violence and brutal revenge
107418;Star Wars: The Force Awakens;Action
107418;Star Wars: The Force Awakens;Adventure
107418;Star Wars: The Force Awakens;Science Fiction
107418;Star Wars: The Force Awakens;Epic heroes
107418;Star Wars: The Force Awakens;Monsters, aliens, sci-fi and the apocalypse
107418;Star Wars: The Force Awakens;Superheroes in action-packed battles with villains
107418;Star Wars: The Force Awakens;Action-packed space and alien sagas
107418;Star Wars: The Force Awakens;Fantasy adventure, heroism, and swordplay
107418;Star Wars: The Force Awakens;Thought-provoking sci-fi action and future technology
107418;Star Wars: The Force Awakens;Epic adventure and breathtaking battles
239260;Creed;Action
239260;Creed;Drama
239260;Creed;Moving relationship stories
239260;Creed;Underdog fighting and boxing stories
239260;Creed;Emotional and touching family dramas
239260;Creed;Touching and sentimental family stories
246013;The Big Short;Drama
246013;The Big Short;Comedy
246013;The Big Short;Humanity and the world around us
246013;The Big Short;Intense political and terrorist thrillers
147597;Spectre;Adventure
147597;Spectre;Action
147597;Spectre;Thriller
147597;Spectre;High speed and special ops
147597;Spectre;Epic heroes
147597;Spectre;Explosive and action-packed heroes vs. villains
147597;Spectre;Superheroes in action-packed battles with villains
147597;Spectre;Adrenaline-fueled action and fast cars
147597;Spectre;Exciting spy thrillers with tense intrigue
147597;Spectre;Action comedy and silly heroics
223396;Bridge of Spies;Drama
223396;Bridge of Spies;Thriller
223396;Bridge of Spies;Politics and human rights
223396;Bridge of Spies;War and historical adventure
223396;Bridge of Spies;High speed and special ops
223396;Bridge of Spies;Exciting spy thrillers with tense intrigue
223396;Bridge of Spies;Political drama, patriotism, and war
223396;Bridge of Spies;Intense political and terrorist thrillers
223396;Bridge of Spies;Riveting political and presidential drama
223396;Bridge of Spies;Politics, propaganda, and political documentaries
180982;The Intern;Comedy
180982;The Intern;Relationship comedy
180982;The Intern;Crude humor and satire
180982;The Intern;Quirky and endearing relationships
180982;The Intern;Laugh-out-loud relationship entanglements
180982;The Intern;Touching and sentimental family stories
180982;The Intern;Charming romances and delightful chemistry
180982;The Intern;Enduring stories of family and marital drama
283707;Closet Monster;Fantasy
283707;Closet Monster;Drama
283707;Closet Monster;Mystery
283707;Closet Monster;Moving relationship stories
283707;Closet Monster;Emotional teen coming-of-age stories
283707;Closet Monster;Emotional LGBTQ relationships
283707;Closet Monster;Student coming-of-age challenges
211511;The Martian;Drama
211511;The Martian;Science Fiction
211511;The Martian;Adventure
211511;The Martian;Monsters, aliens, sci-fi and the apocalypse
211511;The Martian;Imaginative space odysseys and alien encounters
211511;The Martian;Action-packed space and alien sagas
211511;The Martian;Humanity's odyssey: earth and beyond
211511;The Martian;Thought-provoking sci-fi action and future technology
211511;The Martian;Dangerous technology and the apocalypse
261876;Eye in the Sky;Thriller
261876;Eye in the Sky;War
261876;Eye in the Sky;Drama
261876;Eye in the Sky;High speed and special ops
261876;Eye in the Sky;Politics and human rights
261876;Eye in the Sky;War and historical adventure
261876;Eye in the Sky;Intense political and terrorist thrillers
261876;Eye in the Sky;Military combat and heroic soldiers
261876;Eye in the Sky;Exciting spy thrillers with tense intrigue
261876;Eye in the Sky;Politics, propaganda, and political documentaries
261876;Eye in the Sky;Explosive and action-packed heroes vs. villains
187975;Room;Drama
187975;Room;Thriller
187975;Room;Moving relationship stories
187975;Room;Intense violence and sexual transgression
187975;Room;Humanity and the world around us
187975;Room;Powerful stories of heartbreak and suffering
187975;Room;Emotional and touching family dramas
187975;Room;Touching and sentimental family stories
187975;Room;Heartbreaking and moving family drama
187975;Room;Emotional teen coming-of-age stories
241430;Spotlight;History
241430;Spotlight;Drama
241430;Spotlight;Faith and religion
241430;Spotlight;Religious faith, sin, and forgiveness
241430;Spotlight;Gripping, intense violent crime
241430;Spotlight;Violent crime and drugs
241430;Spotlight;Intense political and terrorist thrillers
322102;Shark Exorcist;Horror
322102;Shark Exorcist;Crude humor and satire
322102;Shark Exorcist;Sci-fi horror, creatures, and aliens
129816;Mission: Impossible – Rogue Nation;Action
129816;Mission: Impossible – Rogue Nation;Adventure
129816;Mission: Impossible – Rogue Nation;High speed and special ops
129816;Mission: Impossible – Rogue Nation;Epic heroes
129816;Mission: Impossible – Rogue Nation;Explosive and action-packed heroes vs. villains
129816;Mission: Impossible – Rogue Nation;Adrenaline-fueled action and fast cars
129816;Mission: Impossible – Rogue Nation;Exciting spy thrillers with tense intrigue
129816;Mission: Impossible – Rogue Nation;Superheroes in action-packed battles with villains
129816;Mission: Impossible – Rogue Nation;Intense political and terrorist thrillers
259078;Sharknado 3: Oh Hell No!;TV Movie
259078;Sharknado 3: Oh Hell No!;Comedy
259078;Sharknado 3: Oh Hell No!;Horror
259078;Sharknado 3: Oh Hell No!;Science Fiction
259078;Sharknado 3: Oh Hell No!;Action
259078;Sharknado 3: Oh Hell No!;Epic heroes
259078;Sharknado 3: Oh Hell No!;Imaginative space odysseys and alien encounters
263217;The Blackcoat's Daughter;Mystery
263217;The Blackcoat's Daughter;Horror
263217;The Blackcoat's Daughter;Horror, the undead and monster classics
263217;The Blackcoat's Daughter;Intense violence and sexual transgression
263217;The Blackcoat's Daughter;Terrifying, haunted, and supernatural horror
263217;The Blackcoat's Daughter;Twisted dark psychological thriller
263217;The Blackcoat's Daughter;Gothic and eerie haunting horror
263217;The Blackcoat's Daughter;Gory, gruesome, and slasher horror
263217;The Blackcoat's Daughter;Creepy, chilling, and terrifying horror
212952;7 Days in Hell;Comedy
212952;7 Days in Hell;TV Movie
212952;7 Days in Hell;Crude humor and satire
212952;7 Days in Hell;Funny jokes and crude humor
212952;7 Days in Hell;Gags, jokes, and slapstick humor
212952;7 Days in Hell;Amusing jokes and witty satire
212952;7 Days in Hell;Action comedy and silly heroics
212952;7 Days in Hell;Catchy songs and hilarious musical comedy
245129;Cartel Land;Drama
245129;Cartel Land;Documentary
245129;Cartel Land;Crime, drugs and gangsters
245129;Cartel Land;Violent crime and drugs
245129;Cartel Land;Violent action, guns, and crime
245129;Cartel Land;Politics, propaganda, and political documentaries
245129;Cartel Land;Intense political and terrorist thrillers
245129;Cartel Land;Military combat and heroic soldiers
83557;Ant-Man;Adventure
83557;Ant-Man;Science Fiction
83557;Ant-Man;Action
83557;Ant-Man;Epic heroes
83557;Ant-Man;Crude humor and satire
83557;Ant-Man;Relationship comedy
83557;Ant-Man;Superheroes in action-packed battles with villains
83557;Ant-Man;Action comedy and silly heroics
83557;Ant-Man;Laugh-out-loud relationship entanglements
83557;Ant-Man;Gags, jokes, and slapstick humor
83557;Ant-Man;Amusing jokes and witty satire
188318;Magic Mike XXL;Drama
188318;Magic Mike XXL;Comedy
188318;Magic Mike XXL;Relationship comedy
188318;Magic Mike XXL;Dance rhythms and catchy tunes
188318;Magic Mike XXL;Erotic relationships and desire
211837;Paper Towns;Drama
211837;Paper Towns;Mystery
211837;Paper Towns;Romance
211837;Paper Towns;Underdogs and coming of age
211837;Paper Towns;Moving relationship stories
211837;Paper Towns;Teen school antics and laughter
211837;Paper Towns;Emotional teen coming-of-age stories
211837;Paper Towns;Laugh-out-loud relationship entanglements
211837;Paper Towns;Student coming-of-age challenges
211837;Paper Towns;Teen friendship and coming-of-age
223818;Dude Bro Party Massacre III;Comedy
104174;Jurassic World;Adventure
104174;Jurassic World;Science Fiction
104174;Jurassic World;Thriller
104174;Jurassic World;Action
104174;Jurassic World;Epic heroes
104174;Jurassic World;Sci-fi monster and dinosaur adventures
104174;Jurassic World;Sci-fi horror, creatures, and aliens
104174;Jurassic World;Superheroes in action-packed battles with villains
104174;Jurassic World;Thought-provoking sci-fi action and future technology
104174;Jurassic World;Epic adventure and breathtaking battles
175626;Kung Fury;Science Fiction
175626;Kung Fury;Comedy
175626;Kung Fury;Fantasy
175626;Kung Fury;Action
175626;Kung Fury;Crude humor and satire
175626;Kung Fury;Epic heroes
175626;Kung Fury;Action comedy and silly heroics
175626;Kung Fury;Intense combat and martial arts
175626;Kung Fury;Superheroes in action-packed battles with villains
175626;Kung Fury;Gags, jokes, and slapstick humor
175626;Kung Fury;Funny jokes and crude humor
218895;Love;Romance
218895;Love;Drama
218895;Love;Moving relationship stories
218895;Love;Humanity and the world around us
218895;Love;Erotic relationships and desire
218895;Love;Challenging or sexual themes & twists
218895;Love;Emotional LGBTQ relationships
218895;Love;Captivating relationships and charming romance
218895;Love;Emotional teen coming-of-age stories
197628;Sicario;Action
197628;Sicario;Thriller
197628;Sicario;Crime
197628;Sicario;High speed and special ops
197628;Sicario;Crime, drugs and gangsters
197628;Sicario;Intense violence and sexual transgression
197628;Sicario;Violent crime and drugs
197628;Sicario;Intense political and terrorist thrillers
197628;Sicario;Gritty crime and ruthless gangsters
197628;Sicario;Violent action, guns, and crime
197628;Sicario;Exciting spy thrillers with tense intrigue
113284;Inside Out;Comedy
113284;Inside Out;Family
113284;Inside Out;Animation
113284;Inside Out;Adventure
113284;Inside Out;Drama
113284;Inside Out;Humanity and the world around us
113284;Inside Out;Moving relationship stories
113284;Inside Out;Kids' animated fun and adventure
113284;Inside Out;Adorable animals and heartwarming families
113284;Inside Out;Emotional and touching family dramas
113284;Inside Out;Touching and sentimental family stories
113284;Inside Out;Powerful stories of heartbreak and suffering
241052;Green Room;Thriller
241052;Green Room;Horror
241052;Green Room;Crime
241052;Green Room;Horror, the undead and monster classics
241052;Green Room;Intense violence and sexual transgression
241052;Green Room;Gory, gruesome, and slasher horror
241052;Green Room;Twisted dark psychological thriller
241052;Green Room;Graphic violence and brutal revenge
241052;Green Room;Survival horror and zombie carnage
241052;Green Room;Sci-fi horror, creatures, and aliens
182142;Carol;Romance
182142;Carol;Drama
182142;Carol;Moving relationship stories
182142;Carol;Humanity and the world around us
182142;Carol;Emotional LGBTQ relationships
182142;Carol;Passion and romance
182142;Carol;Erotic relationships and desire
182142;Carol;Heartbreaking and moving family drama
182142;Carol;Captivating relationships and charming romance
62780;Mad Max: Fury Road;Adventure
62780;Mad Max: Fury Road;Science Fiction
62780;Mad Max: Fury Road;Action
62780;Mad Max: Fury Road;Epic heroes
62780;Mad Max: Fury Road;High speed and special ops
62780;Mad Max: Fury Road;Adrenaline-fueled action and fast cars
62780;Mad Max: Fury Road;Superheroes in action-packed battles with villains
62780;Mad Max: Fury Road;Explosive and action-packed heroes vs. villains
62780;Mad Max: Fury Road;Thought-provoking sci-fi action and future technology
62780;Mad Max: Fury Road;Fantasy adventure, heroism, and swordplay
81605;Avengers: Age of Ultron;Action
81605;Avengers: Age of Ultron;Adventure
81605;Avengers: Age of Ultron;Science Fiction
81605;Avengers: Age of Ultron;Epic heroes
81605;Avengers: Age of Ultron;High speed and special ops
81605;Avengers: Age of Ultron;Superheroes in action-packed battles with villains
81605;Avengers: Age of Ultron;Thought-provoking sci-fi action and future technology
81605;Avengers: Age of Ultron;Action-packed space and alien sagas
81605;Avengers: Age of Ultron;Action comedy and silly heroics
81605;Avengers: Age of Ultron;Fantasy adventure, heroism, and swordplay
260208;Battle for Sevastopol;War
260208;Battle for Sevastopol;Drama
260208;Battle for Sevastopol;Romance
260208;Battle for Sevastopol;War and historical adventure
260208;Battle for Sevastopol;Political drama, patriotism, and war
260208;Battle for Sevastopol;Military combat and heroic soldiers
260208;Battle for Sevastopol;Nazis and World War II
260208;Battle for Sevastopol;Bravery in War
260208;Battle for Sevastopol;Historical battles and epic heroism
124133;Furious 7;Action
124133;Furious 7;Thriller
124133;Furious 7;Crime
124133;Furious 7;High speed and special ops
124133;Furious 7;Epic heroes
124133;Furious 7;Adrenaline-fueled action and fast cars
124133;Furious 7;Explosive and action-packed heroes vs. villains
124133;Furious 7;Superheroes in action-packed battles with villains
124133;Furious 7;Violent action, guns, and crime
124133;Furious 7;Intense combat and martial arts
248905;Deep Web;Documentary
248905;Deep Web;Politics and human rights
248905;Deep Web;Politics, propaganda, and political documentaries
191416;The Second Best Exotic Marigold Hotel;Comedy
191416;The Second Best Exotic Marigold Hotel;Drama
191416;The Second Best Exotic Marigold Hotel;Relationship comedy
191416;The Second Best Exotic Marigold Hotel;Charming romances and delightful chemistry
191416;The Second Best Exotic Marigold Hotel;Laugh-out-loud relationship entanglements
191416;The Second Best Exotic Marigold Hotel;Quirky and endearing relationships
191416;The Second Best Exotic Marigold Hotel;Touching and sentimental family stories
191416;The Second Best Exotic Marigold Hotel;Captivating relationships and charming romance
247121;Victoria;Thriller
247121;Victoria;Crime
247121;Victoria;Romance
247121;Victoria;Crime, drugs and gangsters
247121;Victoria;Heists and thrilling action
247121;Victoria;Violent crime and drugs
247121;Victoria;Violent action, guns, and crime
247121;Victoria;Adrenaline-fueled action and fast cars
123475;Brooklyn;Drama
123475;Brooklyn;History
123475;Brooklyn;Romance
123475;Brooklyn;Moving relationship stories
123475;Brooklyn;Touching and sentimental family stories
123475;Brooklyn;Powerful stories of heartbreak and suffering
123475;Brooklyn;Charming romances and delightful chemistry
123475;Brooklyn;Captivating relationships and charming romance
123475;Brooklyn;Heartbreaking and moving family drama
237177;The Witch;Drama
237177;The Witch;Mystery
237177;The Witch;Horror
237177;The Witch;Horror, the undead and monster classics
237177;The Witch;Intense violence and sexual transgression
237177;The Witch;Faith and religion
237177;The Witch;Terrifying, haunted, and supernatural horror
237177;The Witch;Creepy, chilling, and terrifying horror
237177;The Witch;Gothic and eerie haunting horror
237177;The Witch;Gory, gruesome, and slasher horror
237177;The Witch;Twisted dark psychological thriller
187986;Ex Machina;Science Fiction
187986;Ex Machina;Drama
187986;Ex Machina;Humanity and the world around us
187986;Ex Machina;Thought-provoking sci-fi action and future technology
187986;Ex Machina;Twisted dark psychological thriller
187986;Ex Machina;Humanity's odyssey: earth and beyond
187986;Ex Machina;Surreal and thought-provoking visions of life and death
187986;Ex Machina;Imaginative space odysseys and alien encounters
883131;Black Mirror: White Christmas;Thriller
883131;Black Mirror: White Christmas;Drama
883131;Black Mirror: White Christmas;Science Fiction
148200;Kingsman: The Secret Service;Comedy
148200;Kingsman: The Secret Service;Crime
148200;Kingsman: The Secret Service;Adventure
148200;Kingsman: The Secret Service;Action
148200;Kingsman: The Secret Service;High speed and special ops
148200;Kingsman: The Secret Service;Epic heroes
148200;Kingsman: The Secret Service;Crude humor and satire
148200;Kingsman: The Secret Service;Action comedy and silly heroics
148200;Kingsman: The Secret Service;Superheroes in action-packed battles with villains
148200;Kingsman: The Secret Service;Explosive and action-packed heroes vs. villains
148200;Kingsman: The Secret Service;Gags, jokes, and slapstick humor
148200;Kingsman: The Secret Service;Funny jokes and crude humor
92160;Paddington;Family
92160;Paddington;Adventure
92160;Paddington;Comedy
92160;Paddington;Crude humor and satire
92160;Paddington;Kids' animated fun and adventure
92160;Paddington;Holiday joy and heartwarming Christmas
92160;Paddington;Adorable animals and heartwarming families
92160;Paddington;Gags, jokes, and slapstick humor
92160;Paddington;Fairy-tale fantasy and enchanted magic
137476;American Sniper;Action
137476;American Sniper;War
137476;American Sniper;War and historical adventure
137476;American Sniper;Politics and human rights
137476;American Sniper;Military combat and heroic soldiers
137476;American Sniper;Politics, propaganda, and political documentaries
137476;American Sniper;Historical battles and epic heroism
137476;American Sniper;Political drama, patriotism, and war
137476;American Sniper;Racism and the powerful fight for justice
231398;The Bélier Family;Drama
231398;The Bélier Family;Comedy
231398;The Bélier Family;Music
231398;The Bélier Family;Moving relationship stories
231398;The Bélier Family;Touching and sentimental family stories
231398;The Bélier Family;Emotional teen coming-of-age stories
231398;The Bélier Family;Emotional and touching family dramas
231398;The Bélier Family;Student coming-of-age challenges
231398;The Bélier Family;Quirky and endearing relationships
117621;Interstellar;Science Fiction
117621;Interstellar;Drama
117621;Interstellar;Adventure
117621;Interstellar;Monsters, aliens, sci-fi and the apocalypse
117621;Interstellar;Humanity and the world around us
117621;Interstellar;Moving relationship stories
117621;Interstellar;Imaginative space odysseys and alien encounters
117621;Interstellar;Action-packed space and alien sagas
117621;Interstellar;Thought-provoking sci-fi action and future technology
117621;Interstellar;Humanity's odyssey: earth and beyond
117621;Interstellar;Surreal and thought-provoking visions of life and death
160497;Fury;War
160497;Fury;Drama
160497;Fury;Action
160497;Fury;War and historical adventure
160497;Fury;Epic history and literature
160497;Fury;Epic heroes
160497;Fury;Military combat and heroic soldiers
160497;Fury;Nazis and World War II
160497;Fury;Bravery in War
160497;Fury;Historical battles and epic heroism
160497;Fury;Political drama, patriotism, and war
220213;Citizenfour;Documentary
220213;Citizenfour;Politics and human rights
220213;Citizenfour;Politics, propaganda, and political documentaries
220213;Citizenfour;Riveting political and presidential drama
220213;Citizenfour;Intense political and terrorist thrillers
220213;Citizenfour;Exciting spy thrillers with tense intrigue
220213;Citizenfour;Political drama, patriotism, and war
211827;Two Night Stand;Comedy
211827;Two Night Stand;Romance
211827;Two Night Stand;Relationship comedy
211827;Two Night Stand;Laugh-out-loud relationship entanglements
211827;Two Night Stand;Quirky and endearing relationships
211827;Two Night Stand;Gags, jokes, and slapstick humor
211827;Two Night Stand;Teen school antics and laughter
149857;Gone Girl;Drama
149857;Gone Girl;Thriller
149857;Gone Girl;Mystery
149857;Gone Girl;Thrillers and murder mysteries
149857;Gone Girl;Intense violence and sexual transgression
149857;Gone Girl;Suspenseful crime thrillers
149857;Gone Girl;Twisted dark psychological thriller
149857;Gone Girl;Noir and dark crime dramas
149857;Gone Girl;Intriguing and suspenseful murder mysteries
149857;Gone Girl;Gripping, intense violent crime
172076;John Wick;Action
172076;John Wick;Thriller
172076;John Wick;Crime, drugs and gangsters
172076;John Wick;High speed and special ops
172076;John Wick;Epic heroes
172076;John Wick;Violent action, guns, and crime
172076;John Wick;Gritty crime and ruthless gangsters
172076;John Wick;Explosive and action-packed heroes vs. villains
172076;John Wick;Intense combat and martial arts
172076;John Wick;Adrenaline-fueled action and fast cars
142549;The Maze Runner;Science Fiction
142549;The Maze Runner;Action
142549;The Maze Runner;Mystery
142549;The Maze Runner;Thriller
142549;The Maze Runner;Epic heroes
142549;The Maze Runner;Thought-provoking sci-fi action and future technology
142549;The Maze Runner;Sci-fi horror, creatures, and aliens
142549;The Maze Runner;Superheroes in action-packed battles with villains
142549;The Maze Runner;Twisted dark psychological thriller
142549;The Maze Runner;Sci-fi monster and dinosaur adventures
190077;The Theory of Everything;Romance
190077;The Theory of Everything;Drama
190077;The Theory of Everything;Moving relationship stories
190077;The Theory of Everything;Humanity and the world around us
190077;The Theory of Everything;Powerful stories of heartbreak and suffering
190077;The Theory of Everything;Passion and romance
190077;The Theory of Everything;Heartbreaking and moving family drama
190077;The Theory of Everything;Touching and sentimental family stories
190077;The Theory of Everything;Enduring stories of family and marital drama
174719;The Duke of Burgundy;Romance
174719;The Duke of Burgundy;Drama
174719;The Duke of Burgundy;Mystery
174719;The Duke of Burgundy;Moving relationship stories
174719;The Duke of Burgundy;Erotic relationships and desire
174719;The Duke of Burgundy;Dreamlike, quirky, and surreal storytelling
174719;The Duke of Burgundy;Surreal and thought-provoking visions of life and death
174719;The Duke of Burgundy;Powerful poetic and passionate drama
174719;The Duke of Burgundy;Passion and romance
169907;Nightcrawler;Drama
169907;Nightcrawler;Crime
169907;Nightcrawler;Thriller
169907;Nightcrawler;Intense violence and sexual transgression
169907;Nightcrawler;Crime, drugs and gangsters
169907;Nightcrawler;Horror, the undead and monster classics
169907;Nightcrawler;Twisted dark psychological thriller
169907;Nightcrawler;Challenging or sexual themes & twists
169907;Nightcrawler;Gritty crime and ruthless gangsters
169907;Nightcrawler;Violent crime and drugs
169907;Nightcrawler;Gory, gruesome, and slasher horror
161004;Wild;Drama
161004;Wild;Moving relationship stories
161004;Wild;Powerful stories of heartbreak and suffering
161004;Wild;Heartbreaking and moving family drama
161004;Wild;Emotional teen coming-of-age stories
161004;Wild;Erotic relationships and desire
161004;Wild;Passion and romance
146954;The Imitation Game;Drama
146954;The Imitation Game;Thriller
146954;The Imitation Game;War
146954;The Imitation Game;History
146954;The Imitation Game;Moving relationship stories
146954;The Imitation Game;Humanity and the world around us
146954;The Imitation Game;War and historical adventure
146954;The Imitation Game;Epic history and literature
146954;The Imitation Game;Nazis and World War II
146954;The Imitation Game;Student coming-of-age challenges
146954;The Imitation Game;Powerful stories of heartbreak and suffering
146954;The Imitation Game;Emotional LGBTQ relationships
146954;The Imitation Game;Powerful poetic and passionate drama
139795;Birdman or (The Unexpected Virtue of Ignorance);Drama
139795;Birdman or (The Unexpected Virtue of Ignorance);Comedy
139795;Birdman or (The Unexpected Virtue of Ignorance);Humanity and the world around us
139795;Birdman or (The Unexpected Virtue of Ignorance);Dreamlike, quirky, and surreal storytelling
139795;Birdman or (The Unexpected Virtue of Ignorance);Surreal and thought-provoking visions of life and death
139795;Birdman or (The Unexpected Virtue of Ignorance);Emotional and captivating fantasy storytelling
51863;Sin City: A Dame to Kill For;Thriller
51863;Sin City: A Dame to Kill For;Action
51863;Sin City: A Dame to Kill For;Crime
51863;Sin City: A Dame to Kill For;Crime, drugs and gangsters
51863;Sin City: A Dame to Kill For;Violent action, guns, and crime
51863;Sin City: A Dame to Kill For;Gritty crime and ruthless gangsters
51863;Sin City: A Dame to Kill For;Violent crime and drugs
51863;Sin City: A Dame to Kill For;Gory, gruesome, and slasher horror
173630;Sharknado 2: The Second One;Thriller
173630;Sharknado 2: The Second One;Science Fiction
173630;Sharknado 2: The Second One;TV Movie
173630;Sharknado 2: The Second One;Crude humor and satire
173630;Sharknado 2: The Second One;Air pilot heroism and survival
173630;Sharknado 2: The Second One;Action comedy and silly heroics
173630;Sharknado 2: The Second One;Superheroes in action-packed battles with villains
93676;Guardians of the Galaxy;Adventure
93676;Guardians of the Galaxy;Action
93676;Guardians of the Galaxy;Science Fiction
93676;Guardians of the Galaxy;Epic heroes
93676;Guardians of the Galaxy;Monsters, aliens, sci-fi and the apocalypse
93676;Guardians of the Galaxy;Crude humor and satire
93676;Guardians of the Galaxy;Superheroes in action-packed battles with villains
93676;Guardians of the Galaxy;Action comedy and silly heroics
93676;Guardians of the Galaxy;Action-packed space and alien sagas
93676;Guardians of the Galaxy;Fantasy adventure, heroism, and swordplay
93676;Guardians of the Galaxy;Gags, jokes, and slapstick humor
207632;Cowspiracy: The Sustainability Secret;Documentary
207632;Cowspiracy: The Sustainability Secret;Politics and human rights
207632;Cowspiracy: The Sustainability Secret;Humanity's odyssey: earth and beyond
174980;The Internet's Own Boy: The Story of Aaron Swartz;Crime
174980;The Internet's Own Boy: The Story of Aaron Swartz;Documentary
174980;The Internet's Own Boy: The Story of Aaron Swartz;Politics and human rights
174980;The Internet's Own Boy: The Story of Aaron Swartz;Politics, propaganda, and political documentaries
174980;The Internet's Own Boy: The Story of Aaron Swartz;Fascinating, emotional stories and documentaries
174980;The Internet's Own Boy: The Story of Aaron Swartz;Riveting political and presidential drama
174980;The Internet's Own Boy: The Story of Aaron Swartz;Racism and the powerful fight for justice
135120;22 Jump Street;Crime
135120;22 Jump Street;Action
135120;22 Jump Street;Comedy
135120;22 Jump Street;Crude humor and satire
135120;22 Jump Street;Underdogs and coming of age
135120;22 Jump Street;Gags, jokes, and slapstick humor
135120;22 Jump Street;Funny jokes and crude humor
135120;22 Jump Street;Teen school antics and laughter
135120;22 Jump Street;Amusing jokes and witty satire
135120;22 Jump Street;Action comedy and silly heroics
105183;Edge of Tomorrow;Science Fiction
105183;Edge of Tomorrow;Action
105183;Edge of Tomorrow;Monsters, aliens, sci-fi and the apocalypse
105183;Edge of Tomorrow;War and historical adventure
105183;Edge of Tomorrow;Epic heroes
105183;Edge of Tomorrow;High speed and special ops
105183;Edge of Tomorrow;Thought-provoking sci-fi action and future technology
105183;Edge of Tomorrow;Action-packed space and alien sagas
105183;Edge of Tomorrow;Superheroes in action-packed battles with villains
105183;Edge of Tomorrow;Dangerous technology and the apocalypse
105183;Edge of Tomorrow;Imaginative space odysseys and alien encounters
188421;Mommy;Drama
188421;Mommy;Moving relationship stories
188421;Mommy;Humanity and the world around us
188421;Mommy;Powerful stories of heartbreak and suffering
188421;Mommy;Touching and sentimental family stories
188421;Mommy;Emotional and touching family dramas
188421;Mommy;Heartbreaking and moving family drama
188421;Mommy;Emotional teen coming-of-age stories
73664;Foxcatcher;Drama
73664;Foxcatcher;Thriller
73664;Foxcatcher;Intense violence and sexual transgression
73664;Foxcatcher;Moving relationship stories
73664;Foxcatcher;Underdog fighting and boxing stories
73664;Foxcatcher;Gripping, intense violent crime
73664;Foxcatcher;Powerful stories of heartbreak and suffering
73664;Foxcatcher;Twisted dark psychological thriller
73664;Foxcatcher;Enduring stories of family and marital drama
193645;Breathe;Drama
193645;Breathe;Moving relationship stories
193645;Breathe;Intense violence and sexual transgression
193645;Breathe;Underdogs and coming of age
193645;Breathe;Emotional teen coming-of-age stories
